VendorID,trip_distance,fare_amount,total_amount
2,20.44,70.0,75.75
2,20.44,70.0,88.69
2,20.44,70.0,102.92
2,20.44,70.0,90.55
2,20.44,70.0,99.83
2,20.44,70.0,98.88
2,20.44,84.9,108.43
2,20.44,70.0,94.25
2,20.44,129.0,163.75
2,20.44,70.0,94.49
2,20.44,95.8,97.8
2,20.44,70.0,82.69
2,20.44,70.0,85.19
2,20.44,70.0,107.69
2,20.44,70.0,85.75
2,20.44,70.0,82.69
2,20.44,85.6,95.79
2,20.44,78.6,98.89
2,20.44,70.0,90.69
2,20.44,70.0,95.19
2,20.44,70.0,94.69
2,20.44,70.0,90.9
2,20.44,70.0,100.5
2,20.44,70.0,96.55
2,20.44,70.0,75.75
2,20.44,70.0,80.75
2,20.44,70.0,96.9
2,20.44,76.5,89.19
2,20.44,70.0,80.19
2,20.44,98.2,116.45
2,20.44,70.0,87.69
2,20.44,82.8,98.55
2,20.44,101.7,141.47
2,20.44,70.0,95.09
2,20.44,86.3,90.3
2,20.44,70.0,102.92
2,20.44,70.0,90.96
2,20.44,76.5,96.75
2,20.44,70.0,89.69
2,20.44,76.5,83.25
2,20.44,70.0,104.88
2,20.44,70.0,80.19
2,20.44,70.0,87.69
2,20.44,70.0,98.88
2,20.44,70.0,102.92
2,20.44,70.0,101.17
2,20.44,70.0,99.23
2,20.44,70.0,83.75
2,20.44,70.0,93.08
2,20.44,70.0,92.22
2,20.44,76.5,95.35
2,20.44,70.0,75.75
2,20.44,84.2,110.59
2,20.44,70.0,99.23
2,20.44,83.5,87.75
2,20.44,81.4,91.59
2,20.44,70.0,105.23
2,20.44,70.0,98.88
2,20.44,70.0,83.69
2,20.44,70.0,98.88
2,20.44,70.0,99.23
2,20.44,70.0,92.69
2,20.44,70.0,87.69
2,20.44,70.0,104.88
2,20.44,70.0,87.69
2,20.44,78.6,82.85
2,20.44,70.0,98.88
2,20.44,79.3,91.55
2,20.44,70.0,87.69
2,20.44,70.0,80.94
2,20.44,70.0,95.88
2,20.44,70.0,95.09
2,20.44,70.0,87.69
2,20.44,70.0,96.23
2,20.44,70.0,98.88
2,20.43,75.8,85.99
2,20.43,70.0,98.88
2,20.43,70.0,98.88
2,20.43,99.3,142.56
2,20.43,70.0,98.88
2,20.43,70.0,90.19
2,20.43,100.0,114.69
2,20.43,70.0,104.88
2,20.43,70.0,90.9
2,20.43,70.0,98.88
2,20.43,70.0,102.92
2,20.43,70.0,105.23
2,20.43,95.8,142.26
2,20.43,70.0,97.13
2,20.43,70.0,84.0
2,20.43,70.0,99.23
2,20.43,70.0,80.19
2,20.43,70.0,99.23
2,20.43,87.0,109.2
2,20.43,70.0,99.23
2,20.43,70.0,101.88
2,20.43,70.0,104.88
2,20.43,70.0,97.69
2,20.43,75.8,102.84
2,20.43,70.0,78.02
2,20.43,70.0,95.88
2,20.43,70.0,87.69
2,20.43,70.0,104.88
2,20.43,70.0,79.0
2,20.43,100.0,134.93
2,20.43,70.0,85.75
2,20.43,84.2,97.45
2,20.43,70.0,100.84
2,20.43,70.0,103.13
2,20.43,70.0,87.69
2,20.43,70.0,87.69
2,20.43,70.0,90.55
2,20.43,70.0,102.93
2,20.43,97.9,136.38
2,20.43,70.0,106.97
2,20.43,70.0,80.19
2,20.43,91.2,100.45
2,20.43,70.0,97.13
2,20.43,70.0,89.5
2,20.43,70.0,99.23
2,20.43,70.0,95.88
2,20.43,70.0,88.19
2,20.43,70.0,85.19
2,20.43,70.0,104.88
2,20.43,70.0,98.88
2,20.43,70.0,87.69
2,20.43,70.0,121.69
2,20.43,70.0,82.69
2,20.43,70.0,96.9
2,20.43,70.0,90.69
2,20.43,70.0,90.55
2,20.43,70.0,93.08
2,20.43,70.0,98.88
2,20.43,70.0,85.75
2,20.43,70.0,90.55
2,20.43,70.0,96.75
2,20.43,70.0,98.88
2,20.43,70.0,82.69
2,20.43,70.0,101.17
2,20.43,70.0,98.88
2,20.43,79.3,99.32
2,20.43,70.0,98.88
2,20.43,127.3,172.42
2,20.43,70.0,90.19
2,20.43,70.0,98.88
2,20.43,70.0,98.88
2,20.43,70.0,98.88
2,20.43,78.6,89.79
2,20.43,70.0,90.55
2,20.43,70.0,85.19
2,20.42,70.0,105.23
2,20.42,70.0,79.0
2,20.42,70.0,82.69
2,20.42,70.0,105.23
2,20.42,70.0,105.23
2,20.42,70.0,90.55
2,20.42,70.0,82.69
2,20.42,70.0,105.23
2,20.42,70.0,104.88
2,20.42,70.0,99.23
2,20.42,70.0,85.75
2,20.42,70.0,80.19
2,20.42,70.0,82.69
2,20.42,70.0,99.23
2,20.42,70.0,96.23
2,20.42,84.9,92.15
2,20.42,70.0,98.88
2,20.42,70.0,97.13
2,20.42,70.0,90.55
2,20.42,70.0,101.41
2,20.42,70.0,99.23
2,20.42,70.0,109.17
2,20.42,70.0,90.55
2,20.42,70.0,92.69
2,20.42,70.0,104.88
2,20.42,70.0,96.9
2,20.42,70.0,96.55
2,20.42,70.0,97.13
2,20.42,79.3,99.91
2,20.42,70.0,96.23
2,20.42,70.0,106.97
2,20.42,70.0,90.69
2,20.42,70.0,105.23
2,20.42,97.2,137.63
2,20.42,70.0,87.69
2,20.42,70.0,82.0
2,20.42,144.0,146.75
2,20.42,70.0,98.88
2,20.42,78.6,94.54
2,20.42,70.0,99.8
2,20.42,70.0,95.88
2,20.42,70.0,82.69
2,20.42,93.3,117.93
2,20.42,128.3,131.55
2,20.42,70.0,98.88
2,20.42,100.7,138.1
2,20.42,70.0,80.19
2,20.42,70.0,90.9
2,20.42,70.0,95.19
2,20.42,91.9,149.69
2,20.42,70.0,90.55
2,20.42,80.7,84.95
2,20.42,70.0,97.13
2,20.42,70.0,98.88
2,20.42,97.2,121.9
2,20.42,70.0,99.23
2,20.42,70.0,90.55
2,20.42,70.0,90.9
2,20.42,70.0,100.84
2,20.42,70.0,99.23
2,20.42,70.0,102.92
2,20.42,77.9,102.25
2,20.42,70.0,97.13
2,20.42,70.0,85.19
2,20.42,80.0,102.55
2,20.42,70.0,99.23
2,20.42,70.0,85.1
2,20.42,70.0,82.19
2,20.42,70.0,95.88
2,20.42,70.0,104.88
2,20.42,82.1,94.79
2,20.42,70.0,99.23
2,20.42,101.4,149.74
2,20.42,87.7,102.89
2,20.42,75.8,97.51
2,20.42,76.5,109.17
2,20.42,70.0,109.61
2,20.42,70.0,80.19
2,20.42,70.0,82.69
2,20.42,70.0,80.75
2,20.42,70.0,85.75
2,20.42,70.0,75.75
2,20.41,104.5,137.28
2,20.41,70.0,98.88
2,20.41,70.0,98.88
2,20.41,70.0,98.88
2,20.41,70.0,82.69
2,20.41,79.3,90.55
2,20.41,70.0,100.5
2,20.41,70.0,106.97
2,20.41,70.0,102.92
2,20.41,70.0,97.19
2,20.41,70.0,88.75
2,20.41,70.0,82.69
2,20.41,70.0,104.88
2,20.41,75.8,99.62
2,20.41,80.0,88.25
2,20.41,70.0,103.72
2,20.41,70.0,107.42
2,20.41,70.0,80.75
2,20.41,70.0,115.36
2,20.41,70.0,95.09
2,20.41,70.0,98.88
2,20.41,70.0,75.75
2,20.41,70.0,80.94
2,20.41,70.0,98.88
2,20.41,77.2,101.38
2,20.41,84.2,105.79
2,20.41,70.0,98.88
2,20.41,70.0,90.96
2,20.41,70.0,98.88
2,20.41,75.1,98.75
2,20.41,70.0,90.9
2,20.41,70.0,96.46
2,20.41,70.0,99.19
2,20.41,70.0,87.69
2,20.41,99.3,113.05
2,20.41,70.0,84.19
2,20.41,70.0,102.69
2,20.41,70.0,99.23
2,20.41,70.0,104.88
2,20.41,70.0,87.69
2,20.41,70.0,104.88
2,20.41,70.0,92.69
2,20.41,70.0,99.23
2,20.41,70.0,100.84
2,20.41,76.5,89.19
2,20.41,70.0,93.71
2,20.41,70.0,95.09
2,20.41,98.6,148.18
2,20.41,70.0,94.25
2,20.41,70.0,101.17
2,20.41,75.1,85.29
2,20.41,70.0,96.23
2,20.41,70.0,102.92
2,20.41,70.0,90.55
2,20.41,70.0,105.23
2,20.41,75.8,90.05
2,20.41,70.0,104.88
2,20.41,70.0,98.88
2,20.41,136.7,190.9
2,20.41,135.3,195.66
2,20.41,70.0,97.13
2,20.41,70.0,88.69
2,20.41,70.0,99.23
2,20.41,101.4,149.74
2,20.41,70.0,95.88
2,20.41,100.0,148.06
2,20.41,78.6,82.85
2,20.41,70.0,85.94
2,20.41,70.0,90.94
2,20.41,70.0,100.0
2,20.41,70.0,98.88
2,20.41,70.0,98.88
2,20.41,70.0,85.75
2,20.41,70.0,96.46
2,20.41,70.0,87.69
2,20.41,70.0,93.69
2,20.41,97.2,133.9
2,20.41,70.0,92.69
2,20.41,70.0,82.69
2,20.41,70.0,99.8
2,20.41,70.0,102.92
2,20.41,70.0,96.55
2,20.41,79.3,95.49
2,20.41,70.0,92.69
2,20.41,70.0,79.0
2,20.41,70.0,102.92
2,20.41,70.0,98.88
2,20.41,70.0,104.88
2,20.41,70.0,98.88
2,20.41,70.0,90.55
2,20.41,70.0,80.19
2,20.41,70.0,82.69
2,20.41,70.0,103.47
2,20.41,70.0,94.25
1,20.4,70.0,96.19
1,20.4,70.0,84.69
1,20.4,70.0,80.19
1,20.4,68.5,70.0
2,20.4,70.0,98.88
1,20.4,95.8,118.75
2,20.4,70.0,85.19
1,20.4,70.0,85.75
2,20.4,70.0,85.19
1,20.4,133.2,177.35
1,20.4,98.6,112.35
1,20.4,70.0,90.9
1,20.4,70.0,99.19
1,20.4,70.0,80.19
2,20.4,70.0,98.88
1,20.4,54.5,56.0
1,20.4,70.0,100.94
1,20.4,57.5,59.0
1,20.4,82.8,101.15
1,20.4,70.0,94.09
1,20.4,70.0,99.19
1,20.4,70.0,87.69
1,20.4,78.6,91.85
2,20.4,70.0,90.55
1,20.4,103.8,107.05
2,20.4,70.0,90.55
1,20.4,70.0,103.14
2,20.4,70.0,104.88
1,20.4,56.5,58.0
2,20.4,70.0,95.09
1,20.4,70.0,100.94
1,20.4,70.0,97.09
1,20.4,70.0,96.94
1,20.4,70.0,99.19
1,20.4,70.0,94.69
2,20.4,70.0,86.75
2,20.4,80.7,105.75
2,20.4,70.0,104.88
1,20.4,70.0,99.19
1,20.4,70.0,97.09
1,20.4,70.0,80.94
2,20.4,70.0,98.88
2,20.4,70.0,80.19
1,20.4,70.0,105.19
1,20.4,98.6,142.73
2,20.4,70.0,98.88
1,20.4,70.0,97.09
2,20.4,99.3,144.06
2,20.4,70.0,102.7
1,20.4,77.9,82.15
1,20.4,70.0,103.09
1,20.4,51.5,53.0
1,20.4,95.8,115.55
2,20.4,70.0,105.23
2,20.4,70.0,85.19
1,20.4,70.0,82.69
1,20.4,70.0,90.69
1,20.4,80.0,89.25
2,20.4,70.0,101.88
2,20.4,70.0,97.13
1,20.4,70.0,99.19
2,20.4,70.0,95.09
1,20.4,70.0,103.09
1,20.4,53.5,55.0
1,20.4,70.0,107.44
1,20.4,70.0,88.8
2,20.4,70.0,93.08
2,20.4,70.0,95.88
2,20.4,98.6,136.02
1,20.4,74.4,91.1
1,20.4,96.5,97.5
1,20.4,70.0,90.94
1,20.4,70.0,92.69
2,20.4,84.2,129.17
1,20.4,70.0,97.69
1,20.4,70.0,99.19
1,20.4,45.5,47.0
1,20.4,70.0,97.09
2,20.4,70.0,90.55
1,20.4,70.0,105.24
1,20.4,70.0,90.9
2,20.4,76.5,96.55
2,20.4,84.2,112.92
1,20.4,70.0,97.69
1,20.4,61.5,63.0
1,20.4,70.0,93.94
1,20.4,58.5,60.0
1,20.4,70.0,92.69
1,20.4,70.0,100.69
1,20.4,77.2,88.39
2,20.4,70.0,102.92
1,20.4,70.0,100.69
1,20.4,51.5,53.0
2,20.4,70.0,85.19
1,20.4,101.4,115.15
1,20.4,70.0,95.09
1,20.4,77.2,96.55
2,20.4,70.0,95.09
1,20.4,97.9,141.9
1,20.4,70.0,87.69
1,20.4,59.5,61.0
1,20.4,70.0,105.24
1,20.4,70.0,103.34
1,20.4,70.0,90.9
2,20.4,70.0,80.19
1,20.4,70.0,103.14
2,20.4,70.0,96.46
1,20.4,97.2,121.58
2,20.4,70.0,98.88
1,20.4,70.0,92.69
1,20.4,70.0,103.14
1,20.4,80.0,88.25
1,20.4,70.0,87.69
1,20.4,70.0,88.8
1,20.4,70.0,99.19
1,20.4,70.0,85.75
2,20.4,77.2,97.74
1,20.4,70.0,92.22
2,20.4,95.1,148.62
1,20.4,70.0,109.59
1,20.4,70.0,80.19
2,20.4,70.0,103.36
1,20.4,70.0,105.24
1,20.4,70.0,87.69
2,20.4,75.8,95.71
2,20.4,70.0,95.94
1,20.4,70.0,87.94
2,20.4,75.8,94.49
2,20.4,74.4,81.15
2,20.4,70.0,90.69
2,20.4,70.0,102.92
2,20.4,70.0,87.69
1,20.4,70.0,80.19
1,20.4,70.0,97.57
2,20.4,75.1,78.35
2,20.4,70.0,97.13
1,20.4,70.0,87.69
1,20.4,70.0,88.8
2,20.4,70.0,84.69
1,20.4,70.0,94.65
2,20.4,70.0,97.13
1,20.4,70.0,102.69
2,20.4,70.0,89.03
1,20.4,70.0,99.19
2,20.4,70.0,95.88
1,20.4,70.0,94.69
1,20.4,39.5,41.0
2,20.4,78.6,88.79
2,20.4,70.0,99.23
1,20.4,70.0,82.69
1,20.4,70.0,99.23
2,20.4,70.0,98.88
1,20.4,70.0,99.19
1,20.4,70.0,107.53
2,20.4,70.0,82.69
1,20.4,70.0,80.19
1,20.4,64.5,66.0
1,20.4,76.5,82.25
2,20.4,70.0,99.8
1,20.4,70.0,85.75
2,20.4,70.0,80.94
2,20.4,70.0,99.23
2,20.4,70.0,87.69
1,20.4,70.0,90.9
1,20.4,70.0,97.09
1,20.4,59.5,67.94
1,20.4,75.8,96.05
2,20.4,70.0,90.55
2,20.4,70.0,85.75
1,20.4,70.0,96.9
1,20.4,70.0,99.19
1,20.4,70.0,80.19
1,20.4,75.8,96.05
1,20.4,70.0,99.19
2,20.4,111.5,142.42
1,20.4,46.5,54.94
2,20.4,70.0,95.92
2,20.4,70.0,98.88
1,20.4,70.0,98.45
1,20.4,70.0,97.69
2,20.4,74.4,85.59
2,20.4,70.0,87.69
1,20.4,70.0,96.19
1,20.4,57.5,65.94
1,20.4,33.5,35.0
1,20.4,70.0,87.75
1,20.4,76.5,85.94
1,20.4,70.0,96.19
2,20.4,70.0,98.88
2,20.4,96.5,146.14
2,20.4,70.0,91.94
2,20.4,70.0,85.19
1,20.4,80.0,95.75
1,20.4,70.0,90.19
1,20.4,70.0,100.0
1,20.4,125.5,160.95
1,20.4,70.0,92.69
2,20.4,70.0,90.55
1,20.4,38.5,40.0
1,20.4,70.0,105.23
2,20.4,70.0,105.23
1,20.4,70.0,80.94
2,20.4,70.0,99.23
1,20.4,89.8,120.84
2,20.4,76.5,85.25
1,20.4,70.0,90.75
2,20.4,82.8,111.59
1,20.4,70.0,82.69
1,20.4,70.0,96.19
1,20.4,53.5,55.0
2,20.4,70.0,90.19
1,20.4,70.0,96.69
2,20.4,90.5,115.15
1,20.4,70.0,99.23
2,20.4,70.0,88.19
1,20.4,70.0,105.19
1,20.4,70.0,99.19
1,20.4,47.5,49.0
1,20.4,70.0,96.19
2,20.4,70.0,105.23
1,20.4,70.0,94.69
1,20.4,64.5,66.0
1,20.4,70.0,90.9
2,20.4,70.0,95.88
1,20.4,70.0,82.69
1,20.4,70.0,105.19
1,20.4,76.5,99.7
1,20.4,78.6,113.14
2,20.4,70.0,92.69
1,20.4,70.0,87.69
1,20.4,76.5,79.75
1,20.4,70.0,99.19
1,20.4,70.0,102.69
1,20.4,70.0,90.9
1,20.4,70.0,95.19
1,20.4,70.0,80.25
2,20.4,70.0,82.75
2,20.4,70.0,80.19
2,20.4,70.0,94.8
1,20.4,75.8,80.05
1,20.4,70.0,101.19
2,20.4,70.0,104.88
1,20.4,70.0,99.24
1,20.4,61.5,69.94
1,20.4,70.0,85.94
2,20.4,70.0,98.88
1,20.4,70.0,85.94
2,20.4,70.0,83.44
2,20.4,70.0,95.69
1,20.4,160.0,193.2
2,20.4,70.0,74.0
2,20.4,70.0,104.88
1,20.4,70.0,97.09
1,20.4,61.5,63.0
1,20.4,70.0,96.19
1,20.4,100.7,138.08
1,20.4,70.0,96.9
2,20.4,70.0,98.88
1,20.4,55.5,63.94
2,20.4,70.0,80.19
2,20.4,75.8,95.71
1,20.4,62.5,64.0
1,20.4,70.0,97.69
1,20.4,70.0,90.19
1,20.4,70.0,92.69
2,20.4,70.0,94.13
1,20.4,70.0,100.95
1,20.4,52.5,60.94
1,20.4,128.0,162.83
1,20.4,70.0,105.19
1,20.4,70.0,94.14
1,20.4,70.0,92.05
1,20.4,70.0,90.9
1,20.4,52.5,54.0
1,20.4,70.0,83.94
1,20.4,70.0,80.94
1,20.4,70.0,99.19
2,20.4,70.0,95.88
1,20.4,70.0,85.19
1,20.4,70.0,88.8
1,20.4,77.2,189.89
1,20.4,79.3,89.49
1,20.4,49.5,51.0
1,20.4,59.5,61.0
1,20.4,70.0,103.34
1,20.4,97.2,122.28
1,20.4,96.5,139.38
1,20.4,78.6,91.85
1,20.4,70.0,88.69
1,20.4,70.0,82.69
1,20.4,70.0,80.94
1,20.4,59.5,61.0
1,20.4,70.0,86.49
2,20.4,75.1,79.35
1,20.4,62.5,64.0
1,20.4,102.1,134.48
1,20.4,70.0,80.19
2,20.39,70.0,87.69
2,20.39,70.0,90.55
2,20.39,70.0,80.19
2,20.39,70.0,103.36
2,20.39,70.0,99.23
2,20.39,70.0,87.69
2,20.39,70.0,99.23
2,20.39,70.0,97.95
2,20.39,70.0,99.23
2,20.39,70.0,90.94
2,20.39,70.0,85.75
2,20.39,70.0,101.88
2,20.39,104.2,128.45
2,20.39,75.1,79.35
2,20.39,70.0,99.23
2,20.39,70.0,101.18
2,20.39,70.0,96.23
2,20.39,70.0,76.75
2,20.39,70.0,80.19
2,20.39,70.0,80.94
2,20.39,77.2,100.13
2,20.39,70.0,74.0
2,20.39,70.0,104.88
2,20.39,70.0,100.24
2,20.39,95.8,142.51
2,20.39,70.0,88.8
2,20.39,70.0,97.69
2,20.39,70.0,80.94
2,20.39,84.2,97.45
2,20.39,76.5,82.25
2,20.39,70.0,82.69
2,20.39,70.0,80.75
2,20.39,70.0,98.88
2,20.39,70.0,90.55
2,20.39,70.0,86.28
2,20.39,97.2,117.45
2,20.39,70.0,98.88
2,20.39,70.0,85.75
2,20.39,70.0,96.46
2,20.39,70.0,106.97
2,20.39,70.0,80.19
2,20.39,70.0,94.77
2,20.39,70.0,90.96
2,20.39,100.7,123.48
2,20.39,70.0,88.94
2,20.39,70.0,98.88
2,20.39,70.0,94.69
2,20.39,70.0,98.88
2,20.39,70.0,98.88
2,20.39,77.2,96.19
2,20.39,70.0,98.88
2,20.39,70.0,88.8
2,20.39,70.0,96.23
2,20.39,70.0,87.69
2,20.39,70.0,87.69
2,20.39,70.0,92.69
2,20.39,70.0,90.0
2,20.39,70.0,98.88
2,20.39,70.0,85.75
2,20.39,70.0,90.55
2,20.39,109.4,118.65
2,20.39,70.0,80.19
2,20.39,70.0,103.13
2,20.39,70.0,100.55
2,20.39,70.0,99.23
2,20.39,70.0,97.13
2,20.39,75.8,97.51
2,20.39,70.0,90.55
2,20.39,70.0,90.75
2,20.39,79.3,90.24
2,20.39,70.0,80.94
2,20.39,70.0,97.13
2,20.39,75.8,99.62
2,20.39,100.7,140.5
2,20.39,70.0,95.69
2,20.39,70.0,95.88
2,20.39,70.0,97.13
2,20.39,70.0,80.94
2,20.39,70.0,99.23
2,20.39,70.0,94.25
2,20.39,70.0,83.75
2,20.39,70.0,87.69
2,20.39,70.0,89.69
2,20.39,70.0,104.88
2,20.39,80.7,98.64
2,20.39,70.0,98.69
2,20.38,70.0,97.13
2,20.38,70.0,97.13
2,20.38,70.0,95.88
2,20.38,70.0,80.94
2,20.38,88.4,92.4
2,20.38,75.1,86.85
2,20.38,70.0,90.55
2,20.38,70.0,104.88
2,20.38,70.0,99.23
2,20.38,70.0,102.92
2,20.38,75.1,95.22
2,20.38,70.0,92.69
2,20.38,70.0,82.69
2,20.38,70.0,83.69
2,20.38,70.0,99.23
2,20.38,80.0,85.25
2,20.38,99.3,157.36
2,20.38,70.0,88.19
2,20.38,70.0,98.88
2,20.38,70.0,102.23
2,20.38,70.0,99.8
2,20.38,70.0,90.55
2,20.38,98.6,125.35
2,20.38,70.0,99.23
2,20.38,70.0,92.69
2,20.38,79.3,89.49
2,20.38,70.0,95.94
2,20.38,70.0,88.44
2,20.38,97.9,116.15
2,20.38,87.7,104.83
2,20.38,93.3,99.8
2,20.38,70.0,90.94
2,20.38,70.0,80.19
2,20.38,75.8,86.99
2,20.38,70.0,100.84
2,20.38,77.2,87.39
2,20.38,75.1,86.29
2,20.38,70.0,102.23
2,20.38,70.0,92.69
2,20.38,70.0,99.8
2,20.38,77.2,176.78
2,20.38,70.0,87.69
2,20.38,70.0,92.22
2,20.38,70.0,95.09
2,20.38,77.2,85.45
2,20.38,70.0,90.96
2,20.38,80.0,96.88
2,20.38,70.0,100.19
2,20.38,70.0,90.55
2,20.38,70.0,80.94
2,20.38,80.7,100.39
2,20.38,70.0,98.88
2,20.38,70.0,82.69
2,20.38,101.4,122.78
2,20.38,70.0,87.69
2,20.38,70.0,87.75
2,20.38,70.0,99.23
2,20.38,70.0,80.94
2,20.38,70.0,82.69
2,20.38,78.6,98.15
2,20.38,70.0,97.13
2,20.38,70.0,90.55
2,20.38,70.0,102.69
2,20.38,70.0,92.69
2,20.38,70.0,80.94
2,20.38,89.8,111.66
2,20.38,70.0,82.69
2,20.38,70.0,107.5
2,20.38,70.0,90.0
2,20.38,70.0,87.69
2,20.38,70.0,84.94
2,20.38,77.2,80.45
2,20.38,70.0,92.69
2,20.38,77.9,82.15
2,20.38,70.0,98.88
2,20.38,70.0,90.55
2,20.38,70.0,85.75
2,20.38,91.2,121.32
2,20.38,70.0,96.23
2,20.38,99.3,123.68
2,20.38,70.0,98.88
2,20.38,70.0,91.0
2,20.38,70.0,82.69
2,20.38,70.0,98.88
2,20.38,70.0,95.09
2,20.38,82.0,94.05
2,20.38,70.0,90.55
2,20.38,82.8,111.24
2,20.38,70.0,80.94
2,20.38,70.0,90.55
2,20.38,70.0,96.23
2,20.38,74.4,94.03
2,20.38,70.0,92.69
2,20.38,70.0,94.69
2,20.38,80.7,104.39
2,20.38,80.0,91.19
2,20.38,70.0,87.94
2,20.38,70.0,98.88
2,20.38,80.7,84.7
2,20.37,70.0,95.88
2,20.37,105.9,119.15
2,20.37,70.0,95.88
2,20.37,70.0,87.69
2,20.37,70.0,98.88
2,20.37,70.0,92.22
2,20.37,70.0,94.69
2,20.37,78.6,90.54
2,20.37,70.0,98.88
2,20.37,80.7,85.95
2,20.37,100.0,153.5
2,20.37,77.9,97.38
2,20.37,75.8,103.54
2,20.37,70.0,99.19
2,20.37,70.0,87.69
2,20.37,75.1,91.29
2,20.37,70.0,90.96
2,20.37,70.0,97.69
2,20.37,99.3,124.05
2,20.37,70.0,90.94
2,20.37,70.0,91.8
2,20.37,70.0,75.75
2,20.37,70.0,103.13
2,20.37,70.0,98.88
2,20.37,70.0,90.55
2,20.37,82.8,86.05
2,20.37,70.0,98.88
2,20.37,75.8,85.99
2,20.37,70.0,94.13
2,20.37,70.0,87.11
2,20.37,70.0,75.75
2,20.37,75.8,90.05
2,20.37,70.0,99.8
2,20.37,77.9,88.09
2,20.37,70.0,80.19
2,20.37,70.0,98.88
2,20.37,70.0,75.75
2,20.37,70.0,90.55
2,20.37,70.0,87.69
2,20.37,70.0,97.13
2,20.37,80.7,84.95
2,20.37,74.4,83.65
2,20.37,70.0,88.8
2,20.37,70.0,87.11
2,20.37,70.0,90.96
2,20.37,70.0,99.23
2,20.37,70.0,80.94
2,20.37,77.9,98.58
2,20.37,87.42,119.18
2,20.37,70.0,98.88
2,20.37,88.0,95.75
2,20.37,70.0,98.88
2,20.37,70.0,103.13
2,20.37,70.0,102.92
2,20.37,70.0,113.47
2,20.37,70.0,80.75
2,20.37,70.0,90.55
2,20.37,76.5,80.75
2,20.37,70.0,94.94
2,20.37,84.9,102.59
2,20.37,80.7,101.59
2,20.37,70.0,98.88
2,20.37,70.0,108.6
2,20.37,76.5,89.75
2,20.37,70.0,97.13
2,20.37,74.4,87.09
2,20.37,77.2,90.95
2,20.37,70.0,98.88
2,20.37,70.0,99.23
2,20.37,70.0,109.17
2,20.37,70.0,104.88
2,20.37,70.0,104.88
2,20.37,70.0,97.69
2,20.37,70.0,96.55
2,20.37,70.0,98.88
2,20.37,70.0,87.69
2,20.37,70.0,92.69
2,20.37,83.5,96.19
2,20.37,76.5,98.35
2,20.36,70.0,90.55
2,20.36,80.0,96.89
2,20.36,70.0,85.19
2,20.36,70.0,90.69
2,20.36,70.0,85.75
2,20.36,70.0,86.69
2,20.36,80.0,85.75
2,20.36,70.0,85.19
2,20.36,70.0,105.23
2,20.36,70.0,84.0
2,20.36,83.5,91.75
2,20.36,97.9,133.28
2,20.36,70.0,106.97
2,20.36,70.0,90.69
2,20.36,70.0,97.13
2,20.36,101.4,124.08
2,20.36,70.0,98.88
2,20.36,116.4,129.65
2,20.36,70.0,82.69
2,20.36,70.0,95.88
2,20.36,70.0,82.69
2,20.36,76.5,104.88
2,20.36,70.0,82.69
2,20.36,75.8,84.05
2,20.36,85.6,93.85
2,20.36,70.0,107.5
2,20.36,70.0,98.88
2,20.36,70.0,84.75
2,20.36,70.0,87.69
2,20.36,70.0,84.69
2,20.36,80.7,83.2
2,20.36,70.0,82.69
2,20.36,70.0,98.88
2,20.36,70.0,75.75
2,20.36,70.0,82.69
2,20.36,84.2,96.89
2,20.36,87.0,93.0
2,20.36,70.0,75.75
2,20.36,70.0,98.88
2,20.36,70.0,97.69
2,20.36,70.0,104.88
2,20.36,70.0,87.69
2,20.36,150.0,198.25
2,20.36,95.8,142.18
2,20.36,70.0,101.88
2,20.36,70.0,97.13
2,20.36,70.0,98.88
2,20.36,70.0,95.88
2,20.36,70.0,90.96
2,20.36,70.0,86.82
2,20.36,70.0,85.75
2,20.36,70.0,98.88
2,20.36,84.47,87.22
2,20.36,70.0,104.88
2,20.36,70.0,85.75
2,20.36,70.0,98.88
2,20.36,96.8,108.05
2,20.36,70.0,98.88
2,20.36,70.0,90.9
2,20.36,82.8,97.99
2,20.36,70.0,84.19
2,20.36,70.0,90.55
2,20.36,70.0,104.88
2,20.36,70.0,99.23
2,20.36,74.4,95.83
2,20.36,70.0,98.88
2,20.36,70.0,88.8
2,20.36,70.0,83.75
2,20.36,70.0,99.23
2,20.36,70.0,98.88
2,20.36,70.0,98.88
2,20.36,70.0,107.69
2,20.36,70.0,87.69
2,20.36,70.0,98.88
2,20.36,70.0,99.23
2,20.36,70.0,82.69
2,20.36,70.0,96.23
2,20.36,70.0,87.69
2,20.36,70.0,88.21
2,20.36,70.0,82.69
2,20.35,95.1,118.35
2,20.35,70.0,87.11
2,20.35,77.2,97.39
2,20.35,89.1,94.85
2,20.35,70.0,89.39
2,20.35,82.8,88.55
2,20.35,70.0,92.19
2,20.35,70.0,92.19
2,20.35,70.0,101.18
2,20.35,70.0,97.13
2,20.35,78.6,82.85
2,20.35,70.0,95.94
2,20.35,95.1,131.82
2,20.35,97.2,139.14
2,20.35,70.0,97.13
2,20.35,70.0,98.47
2,20.35,70.0,99.23
2,20.35,70.0,85.19
2,20.35,70.0,88.69
2,20.35,70.0,101.17
2,20.35,70.0,98.88
2,20.35,70.0,84.94
2,20.35,70.0,90.9
2,20.35,70.0,95.09
2,20.35,70.0,98.88
2,20.35,70.0,98.88
2,20.35,70.0,85.94
2,20.35,70.0,102.92
2,20.35,70.0,104.88
2,20.35,70.0,99.23
2,20.35,70.0,105.23
